project_id,project_name,project_type,project_size,region,start_date,planned_end_date,structural_complexity_rating,temporary_structures_rating,bim_adoption_percentage,lead_time_rating,tariff_rate_percentage,supply_chain_risk_percentage,socio_political_risk_score,permit_approval_rating,lien_claims_rating,seismic_zone_rating,flood_risk_percentage,rainfall_flood_risk_percentage,contingency_budget_percentage,weather_delay_rating,safety_risk_rating,worker_experience_rating,turnover_rating,cybersecurity_risk_rating,renewable_energy_percentage,energy_efficiency_percentage,delay_days,cost_overrun_percentage,safety_incidents,overall_risk_score,risk_category,actual_end_date,on_time_completion,within_budget,project_success,high_risk_factors_count,top_risk_factors,recommended_mitigations
PRJ-2020-0000,Mountain Healthcare Development 0,Healthcare,Medium,Mountain,2018-01-05,2020-12-15,1,5,50,1,10,25,2,2,1,3,25,75,10,3,4,2,2,5,75,50,69,12.74109517120374,0,49.675000000000004,Medium,2021-02-22,0,0,0,6,Temporary Structures|Rainfall Flood Risk|Low Contingency Budget,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Rainfall Flood Risk: Implement enhanced drainage systems and establish weather monitoring protocols | Low Contingency Budget: Increase contingency allocations and implement strict change order controls
PRJ-2020-0298,Mountain Infrastructure Development 298,Infrastructure,Medium,Mountain,2020-12-25,2023-08-08,1,1,10,4,25,50,1,2,2,5,25,75,25,5,5,2,3,1,25,90,97,22.492612193449066,1,52.65,Medium,2023-11-13,0,0,0,10,Low BIM Adoption|Long Lead Times|High Tariff Rates,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2020-0299,West Residential Development 299,Residential,Large,West,2018-11-01,2020-08-09,2,3,25,2,10,10,2,5,2,4,75,10,20,1,4,5,1,2,10,25,33,36.486000143645235,1,46.150000000000006,Medium,2020-09-11,0,0,0,7,Low BIM Adoption|Permit Approval Delays|Seismic Concerns,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2020-0300,Central Residential Development 300,Residential,Small,Central,2022-08-14,2023-02-04,4,4,90,1,10,10,3,1,1,5,75,25,20,1,4,1,4,2,0,10,50,14.264235359829907,0,51.849999999999994,Medium,2023-03-26,0,0,0,9,Structural Complexity|Temporary Structures|Seismic Concerns,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2020-0301,Desert Commercial Development 301,Commercial,Medium,Desert,2018-05-15,2020-11-23,4,5,10,2,15,10,4,5,5,4,10,75,25,2,2,2,4,3,0,50,106,21.087198254585267,1,59.05,Medium,2021-03-09,0,0,0,11,Structural Complexity|Temporary Structures|Low BIM Adoption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements
PRJ-2020-0302,Central Industrial Development 302,Industrial,Medium,Central,2018-12-31,2021-07-24,1,5,90,3,25,75,1,4,1,4,0,75,25,5,3,2,5,5,25,50,91,53.53271608030196,1,53.825,Medium,2021-10-23,0,0,0,11,Temporary Structures|High Tariff Rates|Supply Chain Disruption,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0303,North Residential Development 303,Residential,Medium,North,2024-10-28,2027-06-08,5,3,25,3,25,75,4,3,5,5,0,50,15,3,5,1,2,2,75,25,162,39.22938994460501,0,64.02499999999999,High,2027-11-17,0,0,0,11,Structural Complexity|Low BIM Adoption|High Tariff Rates,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2020-0304,Coastal Healthcare Development 304,Healthcare,Small,Coastal,2019-03-14,2020-02-07,2,2,25,1,25,50,3,1,5,2,75,0,10,3,4,2,1,4,25,10,41,40.705674623300666,1,52.2,Medium,2020-03-19,0,0,0,11,Low BIM Adoption|High Tariff Rates|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0305,Coastal Infrastructure Development 305,Infrastructure,Medium,Coastal,2020-09-17,2021-08-02,1,1,75,5,10,50,3,2,2,5,25,0,15,2,4,1,1,5,75,90,35,14.370632498863673,1,45.05,Medium,2021-09-06,0,0,0,6,Long Lead Times|Supply Chain Disruption|Seismic Concerns,Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2020-0306,Coastal Educational Development 306,Educational,Small,Coastal,2022-04-30,2025-02-17,5,3,90,4,25,50,3,3,4,4,50,0,5,3,5,1,5,2,0,25,105,24.75990595026999,0,64.25,High,2025-06-02,0,0,0,13,Structural Complexity|Long Lead Times|High Tariff Rates,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2020-0307,Mountain Residential Development 307,Residential,Small,Mountain,2019-11-21,2021-02-20,2,1,50,4,5,10,3,2,3,5,50,50,5,2,3,3,5,1,10,75,32,23.544610974980355,0,50.95,Medium,2021-03-24,0,0,0,7,Long Lead Times|Seismic Concerns|Flood Risk,Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures | Flood Risk: Develop comprehensive flood mitigation plans including elevated foundations and waterproof materials
PRJ-2020-0308,West Healthcare Development 308,Healthcare,Small,West,2023-07-08,2025-05-07,4,1,75,3,50,75,4,4,1,5,10,0,20,2,4,3,4,5,50,90,42,16.677888158891403,1,51.675,Medium,2025-06-18,0,0,0,9,Structural Complexity|High Tariff Rates|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0309,South Educational Development 309,Educational,Mega,South,2019-05-24,2019-09-29,5,3,90,2,25,25,1,1,5,2,0,75,20,4,3,1,5,2,10,75,82,17.113447339637,0,50.875,Medium,2019-12-20,0,0,0,8,Structural Complexity|High Tariff Rates|Lien Claims,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2020-0310,West Industrial Development 310,Industrial,Medium,West,2021-12-14,2022-12-04,3,2,10,2,50,10,3,4,1,5,25,10,10,1,1,5,2,4,0,75,39,16.243512246942473,0,47.75000000000001,Medium,2023-01-12,0,0,0,7,Low BIM Adoption|High Tariff Rates|Permit Approval Delays,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing
PRJ-2020-0311,North Educational Development 311,Educational,Small,North,2019-03-12,2021-02-02,2,3,10,5,10,90,5,4,4,5,75,10,20,5,2,4,4,3,0,90,75,48.10396515616264,0,60.60000000000001,High,2021-04-18,0,0,0,11,Low BIM Adoption|Long Lead Times|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0312,East Educational Development 312,Educational,Medium,East,2022-02-04,2022-08-23,3,4,25,2,25,10,1,4,4,3,0,10,5,5,4,1,4,5,10,75,51,38.420331432849984,0,57.95,Medium,2022-10-13,0,0,0,12,Temporary Structures|Low BIM Adoption|High Tariff Rates,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2020-0313,Mountain Commercial Development 313,Commercial,Large,Mountain,2020-03-25,2021-06-25,2,4,50,4,15,75,5,4,3,3,0,0,10,1,3,3,4,5,10,50,58,30.938441283312887,1,53.125,Medium,2021-08-22,0,0,0,9,Temporary Structures|Long Lead Times|Supply Chain Disruption,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0314,East Commercial Development 314,Commercial,Medium,East,2021-05-16,2023-03-01,3,4,10,2,10,90,4,2,3,4,75,10,5,5,4,5,1,2,0,90,98,30.37639526416837,0,58.0,Medium,2023-06-07,0,0,0,10,Temporary Structures|Low BIM Adoption|Supply Chain Disruption,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0315,Coastal Healthcare Development 315,Healthcare,Large,Coastal,2020-07-13,2020-11-07,4,5,90,5,5,10,3,5,5,4,50,0,25,3,5,1,1,5,10,25,144,11.249172736510822,0,59.75,Medium,2021-03-31,0,0,0,12,Structural Complexity|Temporary Structures|Long Lead Times,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers
PRJ-2020-0316,East Infrastructure Development 316,Infrastructure,Mega,East,2023-02-10,2023-07-31,5,2,90,4,5,75,1,2,3,5,10,75,25,3,5,2,4,4,50,50,7,31.29863190822413,1,56.175000000000004,Medium,2023-08-07,1,0,0,9,Structural Complexity|Long Lead Times|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0317,North Infrastructure Development 317,Infrastructure,Small,North,2024-12-16,2025-07-01,3,2,10,2,50,75,3,3,5,1,50,75,10,5,1,5,2,2,50,25,49,25.58602940862099,0,55.375,Medium,2025-08-19,0,0,0,9,Low BIM Adoption|High Tariff Rates|Supply Chain Disruption,Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0318,South Residential Development 318,Residential,Medium,South,2022-05-06,2023-11-07,3,5,90,4,50,25,3,4,2,4,25,50,15,4,5,1,3,2,25,10,124,40.782805393303995,0,62.825,High,2024-03-10,0,0,0,11,Temporary Structures|Long Lead Times|High Tariff Rates,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2020-0319,Central Educational Development 319,Educational,Large,Central,2024-03-06,2025-05-30,4,3,90,3,15,10,1,3,5,5,0,50,20,5,3,3,4,4,50,25,16,28.62740190089387,1,52.050000000000004,Medium,2025-06-15,0,0,0,8,Structural Complexity|Lien Claims|Seismic Concerns,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Lien Claims: Improve subcontractor vetting and implement robust payment verification system | Seismic Concerns: Enhance structural designs and implement additional seismic protection measures
PRJ-2020-0320,Central Infrastructure Development 320,Infrastructure,Medium,Central,2021-05-18,2022-10-11,3,4,25,3,15,75,3,2,3,5,50,25,10,2,1,3,5,4,0,90,0,35.53652590586614,0,57.175000000000004,Medium,2022-10-11,1,0,1,9,Temporary Structures|Low BIM Adoption|Supply Chain Disruption,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
PRJ-2020-0321,Coastal Residential Development 321,Residential,Medium,Coastal,2022-07-19,2023-03-20,1,4,50,3,5,50,3,4,1,5,75,75,20,2,5,1,3,4,0,25,54,40.35220212548241,0,61.65,High,2023-05-13,0,0,0,11,Temporary Structures|Supply Chain Disruption|Permit Approval Delays,Temporary Structures: Increase safety margins and inspection frequency for temporary structures | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing
PRJ-2020-0322,Central Commercial Development 322,Commercial,Medium,Central,2024-04-20,2025-09-14,4,1,25,2,25,75,2,2,3,5,25,0,5,1,2,4,1,4,25,10,17,0.0,0,50.425000000000004,Medium,2025-10-01,0,1,1,9,Structural Complexity|Low BIM Adoption|High Tariff Rates,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Low BIM Adoption: Implement targeted BIM training and increase model usage requirements | High Tariff Rates: Source local materials where possible and hedge against currency fluctuations
PRJ-2020-0323,South Infrastructure Development 323,Infrastructure,Small,South,2023-11-06,2026-10-09,1,3,50,5,5,25,2,4,4,5,50,25,15,3,2,3,1,4,75,75,121,25.811808260760845,0,48.725,Medium,2027-02-07,0,0,0,6,Long Lead Times|Permit Approval Delays|Lien Claims,Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Permit Approval Delays: Begin permit process earlier and allocate resources for expedited processing | Lien Claims: Improve subcontractor vetting and implement robust payment verification system
PRJ-2020-0324,West Commercial Development 324,Commercial,Medium,West,2018-01-11,2020-09-29,4,3,90,4,5,75,1,2,3,3,0,75,20,4,5,2,3,1,25,90,103,31.206908108928133,0,51.225,Medium,2021-01-10,0,0,0,8,Structural Complexity|Long Lead Times|Supply Chain Disruption,Structural Complexity: Conduct detailed structural analysis and engage specialized engineers | Long Lead Times: Establish early procurement protocols and identify alternative suppliers | Supply Chain Disruption: Develop alternate sourcing strategy for critical materials and establish stockpiling protocol
